layer,plane,line,name,category,opcode,start_us,duration_us,shape,operand_shapes,direct_weights,metadata,source,fused_ops,collectives,hlo_line,hlo_source,group,purpose
1,/device:TPU:0,XLA Ops,compare_select_fusion.558,loop fusion,fusion,8162.786315,0.007203,f32[4096]{0:T(1024)S(1)},"(bf16[4096]{0:T(1024)(128)(2,1)S(1)}, bf16[4096,4096]{1,0:T(16,128)(2,1)})",,"op_name=""custom_kernel/custom_kernel/select_n"" stack_frame_id=499",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,"{""convert"": 1, ""broadcast"": 3, ""multiply"": 1, ""compare"": 1, ""select"": 1}",[],125491,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,FP8 量化 scale,计算/保护动态 FP8 scale：max(abs(x))/448；全零行使用非零替代 scale，避免除零。部分 fusion 同时生成 MoE 的有效行 mask。
1,/device:TPU:0,XLA Ops,copy-start.2827,copy-start,copy-start,8162.794718,0.009604,"(f32[20480]{0:T(1024)S(1)}, f32[20480]{0:T(1024)}, u32[]{:S(2)})",f32[20480]{0:T(1024)},projection_weight_scale,,,{},[],125492,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,启动 DMA 搬运。
1,/device:TPU:0,XLA Ops,clamp_convert_fusion.132,loop fusion,fusion,8162.810474,16.708283,"f8e4m3fn[4096,4096]{1,0:T(32,128)(4,1)S(1)}","(bf16[4096]{0:T(1024)(128)(2,1)S(1)}, bf16[4096,4096]{1,0:T(16,128)(2,1)}); f32[4096]{0:T(1024)S(1)}",,"op_name=""custom_kernel/custom_kernel/jit(_quantized_matmul_jax)/convert_element_type"" stack_frame_id=646",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/kernels/quantized_matmul/util.py:312,"{""broadcast"": 3, ""fusion"": 1, ""convert"": 2, ""divide"": 1, ""clamp"": 1, ""copy"": 1}",[],125493,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,FP8 激活量化,按动态 scale 缩放并截断到 FP8 可表示范围，再转换为 FP8，供后续 MXU GEMM 使用。
1,/device:TPU:0,XLA Ops,copy-done.2827,copy-done,copy-done,8179.528212,0.0012,f32[20480]{0:T(1024)S(1)},"(f32[20480]{0:T(1024)S(1)}, f32[20480]{0:T(1024)}, u32[]{:S(2)})",projection_weight_scale,,,{},[],125494,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,multiply_convert_fusion.43,convolution fusion,fusion,8179.536615,407.391357,"bf16[4096,20480]{1,0:T(8,128)(2,1)}","f8e4m3fn[4096,4096]{1,0:T(32,128)(4,1)S(1)}; f8e4m3fn[20480,4096]{1,0:T(32,128)(4,1)}; f32[20480]{0:T(1024)S(1)}; f32[4096]{0:T(1024)S(1)}","projection_weight_scale,qkvz_weight","op_name=""custom_kernel/custom_kernel/jit(_quantized_matmul_jax)/dot_general"" stack_frame_id=647",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/kernels/quantized_matmul/util.py:98,"{""fusion"": 2, ""convolution"": 1, ""broadcast"": 2, ""multiply"": 2, ""convert"": 1}",[],125495,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,GDN 输入投影,FP8 QKVZ GEMM：hidden→Q/K/V/Z；融合输出 scale 和类型转换。XProf 的 convolution fusion 在这里是矩阵乘 lowering。
1,/device:TPU:0,XLA Ops,sparse-core-data-format-call.97.cloned.1.call-update,async-update,async-update,8586.929172,0.033613,"((bf16[512,8,160,128]{3,1,2,0:T(8,128)(2,1)}), bf16[512,8,160,128]{3,2,1,0:T(8,128)(2,1)})","((), (), s32[]{:S(2)}); bf16[512,8,160,128]{3,1,2,0:T(8,128)(2,1)}",,,,{},[],125497,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,SparseCore 布局转换,将数据转换为消费者要求的物理布局；start/update/done 分别表示启动、提交操作数和等待完成，源/目标 tiling 见 shape。
1,/device:TPU:0,XLA Ops,all-gather.303.cloned.1.call-start,async-start,async-start,8586.971189,0.048019,"((), (), s32[]{:S(2)})",,,"op_name=""custom_kernel/custom_kernel/jit(moe)/shard_map/all_gather"" stack_frame_id=763",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/kernels/fused_moe/v2/layer.py:465,"{""call"": 1}","[{""opcode"": ""all-gather"", ""shape"": ""s32[8,1,45568]{2,1,0:T(1,128)}"", ""replica_groups"": ""{{0,1,2,3,4,5,6,7}}"", ""attrs"": ""channel_id=1, replica_groups={{0,1,2,3,4,5,6,7}}, dimensions={0}, use_global_device_ids=true, metadata={op_name=\""custom_kernel/custom_kernel/jit(moe)/shard_map/all_gather\"" stack_frame_id=763}""}]",125498,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,EP dispatch / all-gather,"收集该组 token 激活、router logits 或路由计划，供本地专家处理；实际 replica groups={{0,1,2,3,4,5,6,7}}，输出 s32[8,1,45568]{2,1,0:T(1,128)}。异步边界不能重复计费。"
1,/device:TPU:0,XLA Ops,slice_convert_fusion.43,loop fusion,fusion,8587.026411,216.539016,"f32[4096,12288]{1,0:T(8,128)}","bf16[4096,20480]{1,0:T(8,128)(2,1)}",,"op_name=""custom_kernel/custom_kernel/reshape"" stack_frame_id=516",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,"{""slice"": 1, ""convert"": 1}",[],125499,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,GDN 输入准备,从 QKVZ 或 B/A 投影中切出 GDN 所需分量，补齐并转换到 FP32；实际 slice/pad/convert 已融合。
1,/device:TPU:0 SparseCore 0,Sparse Core Ops,copy.12016.cloned.1.call-start,async-start,async-start,8587.068428,0.010804,"((bf16[512,8,160,128]{3,1,2,0:T(8,128)(2,1)}), bf16[512,8,160,128]{3,2,1,0:T(8,128)(2,1)}, u32[]{:S(8)})","bf16[512,8,160,128]{3,1,2,0:T(8,128)(2,1)}",,,,"{""call"": 1}",[],4559,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,SparseCore 布局转换,将数据转换为消费者要求的物理布局；start/update/done 分别表示启动、提交操作数和等待完成，源/目标 tiling 见 shape。
1,/device:TPU:0 SparseCore 0,Sparse Core Ops,copy.12016.cloned.1.call-done,async-done,async-done,8587.084184,206.088836,"bf16[512,8,160,128]{3,2,1,0:T(8,128)(2,1)}","((bf16[512,8,160,128]{3,1,2,0:T(8,128)(2,1)}), bf16[512,8,160,128]{3,2,1,0:T(8,128)(2,1)}, u32[]{:S(8)})",,,,{},[],4560,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,SparseCore 布局转换,将数据转换为消费者要求的物理布局；start/update/done 分别表示启动、提交操作数和等待完成，源/目标 tiling 见 shape。
1,/device:TPU:0,XLA Ops,copy-start.953,copy-start,copy-start,8803.566627,0.0,"(pred[128]{0:T(512)(128)(4,1)S(1)}, pred[128]{0:T(512)(128)(4,1)}, u32[]{:S(2)})","pred[128]{0:T(512)(128)(4,1)}",,,,{},[],125500,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,启动 DMA 搬运。
1,/device:TPU:0,XLA Ops,copy-start.1752,copy-start,copy-start,8803.567827,0.0012,"(bf16[4096,128]{1,0:T(8,128)(2,1)S(1)}, bf16[4096,128]{1,0:T(8,128)(2,1)}, u32[]{:S(2)})","bf16[4096,128]{1,0:T(8,128)(2,1)}",gdn_ba_weight,,,{},[],125501,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,启动 DMA 搬运。
1,/device:TPU:0,XLA Ops,reshape.9234,data formatting,reshape,8803.573905,239.404562,"f32[4096,1,12288]{2,1,0:T(1,128)}","f32[4096,12288]{1,0:T(8,128)}",,"op_name=""custom_kernel/custom_kernel/reshape"" stack_frame_id=516",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],125502,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,数据复制/布局物化,编译器生成的实际数据复制或物理布局变换；比较 operand_shapes 与 shape 可区分 tiling/维度顺序和 memory space 的变化。
1,/device:TPU:0,XLA Ops,copy-done.953,copy-done,copy-done,9042.978542,0.002401,"pred[128]{0:T(512)(128)(4,1)S(1)}","(pred[128]{0:T(512)(128)(4,1)S(1)}, pred[128]{0:T(512)(128)(4,1)}, u32[]{:S(2)})",,,,{},[],125503,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,copy-done.1752,copy-done,copy-done,9042.981993,0.003601,"bf16[4096,128]{1,0:T(8,128)(2,1)S(1)}","(bf16[4096,128]{1,0:T(8,128)(2,1)S(1)}, bf16[4096,128]{1,0:T(8,128)(2,1)}, u32[]{:S(2)})",gdn_ba_weight,,,{},[],125504,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,bitcast_convert_fusion.57,convolution fusion,fusion,9042.987996,15.85114,"(f32[4096,1,128]{2,0,1:T(8,128)S(1)}, bf16[4096,128]{1,0:T(8,128)(2,1)S(1)})","pred[128]{0:T(512)(128)(4,1)S(1)}; (bf16[4096]{0:T(1024)(128)(2,1)S(1)}, bf16[4096,4096]{1,0:T(16,128)(2,1)}); bf16[4096,128]{1,0:T(8,128)(2,1)S(1)}",gdn_ba_weight,"op_name=""mm/mm"" stack_frame_id=506",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/layers/adapter/quantization/unquantized.py:118,"{""broadcast"": 2, ""fusion"": 2, ""convolution"": 1, ""select"": 1, ""bitcast"": 1, ""convert"": 1, ""tuple"": 1}",[],125505,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,GDN 门控投影,BF16 GEMM：hidden→B/A 两组门控参数，控制状态写入强度和历史状态衰减。
1,/device:TPU:0,XLA Ops,as_strided.707,slice,slice,9058.846414,0.678271,"bf16[4096,64]{1,0:T(8,128)(2,1)S(1)}","(f32[4096,1,128]{2,0,1:T(8,128)S(1)}, bf16[4096,128]{1,0:T(8,128)(2,1)S(1)})",,"op_name=""copy_/as_strided"" stack_frame_id=507",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/layers/adapter/custom_ops/gdn_attention_op.py:950,{},[],125506,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,索引/张量辅助,slice：为 attention/MoE 准备索引或 tensor 数据；使用本行 shape、metadata 和 HLO 确认它处理的是激活还是 INT32 调度数据。
1,/device:TPU:0,XLA Ops,pad_convert_fusion.43,loop fusion,fusion,9059.533014,0.163265,"f32[4096,128]{1,0:T(8,128)S(1)}","bf16[4096,64]{1,0:T(8,128)(2,1)S(1)}",,"op_name=""custom_kernel/custom_kernel/reshape"" stack_frame_id=516",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,"{""pad"": 1, ""convert"": 1}",[],125507,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,GDN 输入准备,从 QKVZ 或 B/A 投影中切出 GDN 所需分量，补齐并转换到 FP32；实际 slice/pad/convert 已融合。
1,/device:TPU:0,XLA Ops,copy-start.304,copy-start,copy-start,9059.703707,0.007203,"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",s32[8]{0:T(128)},,,,{},[],125508,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,启动 DMA 搬运。
1,/device:TPU:0,XLA Ops,copy-start.349,copy-start,copy-start,9059.720288,0.006002,"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",s32[8]{0:T(128)},,,,{},[],125509,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,启动 DMA 搬运。
1,/device:TPU:0,XLA Ops,copy-start.439,copy-start,copy-start,9059.733569,0.007203,"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",s32[8]{0:T(128)},,,,{},[],125510,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,启动 DMA 搬运。
1,/device:TPU:0,XLA Ops,copy-start.484,copy-start,copy-start,9059.747974,0.008403,"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",s32[8]{0:T(128)},,,,{},[],125511,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,启动 DMA 搬运。
1,/device:TPU:0,XLA Ops,copy-start.529,copy-start,copy-start,9059.763506,0.006002,"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",s32[8]{0:T(128)},,,,{},[],125512,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,启动 DMA 搬运。
1,/device:TPU:0,XLA Ops,copy-start.574,copy-start,copy-start,9059.777911,0.007203,"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",s32[8]{0:T(128)},,,,{},[],125513,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,启动 DMA 搬运。
1,/device:TPU:0,XLA Ops,copy-start.620,copy-start,copy-start,9059.792467,0.007203,"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",s32[8]{0:T(128)},,,,{},[],125514,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,启动 DMA 搬运。
1,/device:TPU:0,XLA Ops,copy-start.714,copy-start,copy-start,9059.807923,0.008403,"(f32[64]{0:T(128)S(1)}, f32[64]{0:T(128)}, u32[]{:S(2)})",f32[64]{0:T(128)},gdn_decay_gate_parameter,,,{},[],125515,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,启动 DMA 搬运。
1,/device:TPU:0,XLA Ops,copy-start.715,copy-start,copy-start,9059.82368,0.009604,"(bf16[64]{0:T(256)(128)(2,1)S(1)}, bf16[64]{0:T(256)(128)(2,1)}, u32[]{:S(2)})","bf16[64]{0:T(256)(128)(2,1)}",gdn_decay_gate_parameter,,,{},[],125516,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,启动 DMA 搬运。
1,/device:TPU:0,XLA Ops,broadcast_in_dim.3673.clone.1,broadcast,broadcast,9059.840487,22.237695,"bf16[4096,64,128]{2,1,0:T(8,128)(2,1)}",bf16[]{:T(256)},,"op_name=""custom_kernel/custom_kernel/broadcast_in_dim"" stack_frame_id=516",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],125517,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,索引/张量辅助,broadcast：为 attention/MoE 准备索引或 tensor 数据；使用本行 shape、metadata 和 HLO 确认它处理的是激活还是 INT32 调度数据。
1,/device:TPU:0,XLA Ops,copy-done.304,copy-done,copy-done,9082.078182,0.002401,s32[8]{0:T(128)S(1)},"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",,,,{},[],125518,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,copy-done.349,copy-done,copy-done,9082.081633,0.003601,s32[8]{0:T(128)S(1)},"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",,,,{},[],125519,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,copy-done.439,copy-done,copy-done,9082.087635,0.002401,s32[8]{0:T(128)S(1)},"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",,,,{},[],125520,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,copy-done.484,copy-done,copy-done,9082.097389,0.002401,s32[8]{0:T(128)S(1)},"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",,,,{},[],125521,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,copy-done.529,copy-done,copy-done,9082.106843,0.002401,s32[8]{0:T(128)S(1)},"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",,,,{},[],125522,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,copy-done.574,copy-done,copy-done,9082.116522,0.003601,s32[8]{0:T(128)S(1)},"(s32[8]{0:T(128)S(1)}, s32[8]{0:T(128)}, u32[]{:S(2)})",,,,{},[],125523,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
