layer,plane,line,name,category,opcode,start_us,duration_us,shape,operand_shapes,direct_weights,metadata,source,fused_ops,collectives,hlo_line,hlo_source,group,purpose
3,/device:TPU:0,XLA Ops,multiply_subtract_fusion.14,loop fusion,fusion,22884.768383,6.752701,"(bf16[4096,32,32]{0,2,1:T(8,128)(2,1)S(1)}, bf16[4096,32,32]{0,2,1:T(8,128)(2,1)S(1)})","bf16[4096,32,256]{0,2,1:T(8,128)(2,1)}; bf16[4096,32]{0,1:T(8,128)(2,1)S(1)}; bf16[4096,32]{0,1:T(8,128)(2,1)S(1)}",,"op_name=""sub/sub"" stack_frame_id=549",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/vllm/model_executor/layers/rotary_embedding/common.py:176,"{""slice"": 2, ""broadcast"": 2, ""multiply"": 4, ""subtract"": 1, ""add"": 1, ""tuple"": 1}",[],126460,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,RoPE,读取位置对应的 cos/sin，旋转 Q/K 的 rotary 部分；本模型只旋转 head_dim 的 1/4。
3,/device:TPU:0,XLA Ops,pad_maximum_fusion,loop fusion,fusion,22891.528287,39.973589,"bf16[4096,32,256]{0,2,1:T(8,128)(2,1)}","bf16[4096,32,192]{0,2,1:T(8,128)(2,1)}; (bf16[4096,32,32]{0,2,1:T(8,128)(2,1)S(1)}, bf16[4096,32,32]{0,2,1:T(8,128)(2,1)S(1)}); (bf16[4096,32,32]{0,2,1:T(8,128)(2,1)S(1)}, bf16[4096,32,32]{0,2,1:T(8,128)(2,1)S(1)})",,"op_name=""cat/cat"" stack_frame_id=551",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/vllm/model_executor/layers/rotary_embedding/mrope.py:349,"{""pad"": 3, ""convert"": 4, ""maximum"": 2, ""reduce-precision"": 1}",[],126461,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,RoPE,读取位置对应的 cos/sin，旋转 Q/K 的 rotary 部分；本模型只旋转 head_dim 的 1/4。
3,/device:TPU:0 SparseCore 0,Sparse Core Ops,copy.12010.cloned.1.call-done,async-done,async-done,22931.677221,51.704682,"bf16[4096,2,8,2,256]{4,3,2,0,1:T(2,128)(2,1)}","((bf16[4096,2,8,2,256]{0,4,3,2,1:T(8,128)(2,1)}), bf16[4096,2,8,2,256]{4,3,2,0,1:T(2,128)(2,1)}, u32[]{:S(8)})",,"op_name=""custom_kernel/custom_kernel/reshape;reshape"" stack_frame_id=559",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],12427,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,SparseCore 布局转换,将数据转换为消费者要求的物理布局；start/update/done 分别表示启动、提交操作数和等待完成，源/目标 tiling 见 shape。
3,/device:TPU:0,XLA Ops,copy-done.998,copy-done,copy-done,22931.689301,2.129652,"bf16[4096,2,256]{0,2,1:T(8,128)(2,1)S(1)}","(bf16[4096,2,256]{0,2,1:T(8,128)(2,1)S(1)}, bf16[4096,2,256]{0,2,1:T(8,128)(2,1)}, u32[]{:S(2)})",,,,{},[],126470,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
3,/device:TPU:0,XLA Ops,select_convert_fusion.89,loop fusion,fusion,22935.040892,3.912365,"f8e4m3fn[4096,2,256]{0,2,1:T(8,128)(4,1)S(1)}","bf16[4096,2,192]{0,2,1:T(8,128)(2,1)S(1)}; (bf16[4096,2,32]{0,2,1:T(8,128)(2,1)S(1)}, bf16[4096,2,32]{0,2,1:T(8,128)(2,1)S(1)}); (bf16[4096,2,32]{0,2,1:T(8,128)(2,1)S(1)}, bf16[4096,2,32]{0,2,1:T(8,128)(2,1)S(1)})",,"op_name=""to_copy/copy_"" stack_frame_id=540",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/layers/core/quantization.py:88,"{""pad"": 3, ""convert"": 5, ""maximum"": 2, ""reduce-precision"": 2, ""compare"": 6, ""broadcast"": 3, ""or"": 2, ""select"": 4}",[],126473,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,FP8 KV 准备,按 KV scale 将 K/V 截断并转换为 FP8，供分页缓存更新；量化发生在 RPA 调用之前。
3,/device:TPU:0,XLA Ops,pad_maximum_fusion.15,loop fusion,fusion,22938.971189,3.093637,"f8e4m3fn[4096,2,512]{0,2,1:T(8,128)(4,1)S(1)}","f8e4m3fn[4096,2,256]{0,2,1:T(8,128)(4,1)S(1)}; f8e4m3fn[4096,2,256]{0,2,1:T(8,128)(4,1)S(1)}",,"op_name=""custom_kernel/custom_kernel/concatenate"" stack_frame_id=559",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,"{""pad"": 2, ""convert"": 3, ""maximum"": 1}",[],126475,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,FP8 KV 准备,把已量化的 K/V 拼接、补齐到 RPA 接口要求的布局；随后由 RPA kernel 更新 KV pool。
3,/device:TPU:0,XLA Ops,reshape_reshape.184,data formatting,reshape,22942.07338,15.261705,"f8e4m3fn[4096,4,64,4]{0,3,2,1:T(4,128)(4,1)}","f8e4m3fn[4096,2,512]{0,2,1:T(8,128)(4,1)S(1)}",,"op_name=""custom_kernel/custom_kernel/reshape;reshape"" stack_frame_id=559",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],126476,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,数据复制/布局物化,编译器生成的实际数据复制或物理布局变换；比较 operand_shapes 与 shape 可区分 tiling/维度顺序和 memory space 的变化。
3,/device:TPU:0,XLA Ops,sparse-core-data-format-call.94.cloned.1.call-done,async-done,async-done,22957.335009,26.679472,"bf16[4096,2,8,2,256]{4,3,2,0,1:T(2,128)(2,1)}","((bf16[4096,2,8,2,256]{0,4,3,2,1:T(8,128)(2,1)}), bf16[4096,2,8,2,256]{4,3,2,0,1:T(2,128)(2,1)})",,"op_name=""custom_kernel/custom_kernel/reshape;reshape"" stack_frame_id=559",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],126477,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,SparseCore 布局转换,将数据转换为消费者要求的物理布局；start/update/done 分别表示启动、提交操作数和等待完成，源/目标 tiling 见 shape。
3,/device:TPU:0,XLA Ops,RPAd-p128-b8-q1-k1536.45,custom-call,custom-call,22984.015607,5.721489,"(bf16[2,4096,8,2,256]{4,3,2,1,0:T(2,128)(2,1)}, f8e4m3fn[15642,4,64,4,128]{4,3,2,1,0:T(4,128)(4,1)})","s32[9]{0:T(128)}; s32[8]{0:T(128)}; s32[16632]{0:T(1024)}; s32[4096]{0:T(1024)}; s32[4096]{0:T(1024)}; s32[4096]{0:T(1024)}; s32[4096]{0:T(1024)}; s32[4096]{0:T(1024)}; s32[8192]{0:T(1024)}; s32[147456]{0:T(1024)}; s32[20480]{0:T(1024)}; (s32[4096]{0:T(1024)S(1)}, s32[4096]{0:T(1024)S(1)}, s32[4096]{0:T(1024)S(1)}, s32[4096]{0:T(1024)S(1)}, s32[4096]{0:T(1024)S(1)}, /*index=5*/s32[8192]{0:T(1024)S(1)}, s32[147456]{0:T(1024)S(1)}, s32[20480]{0:T(1024)S(1)}, s32[1]{0:T(128)}); bf16[2,4096,8,2,256]{4,3,2,1,0:T(2,128)(2,1)}; f8e4m3fn[4,64,4,4096]{3,2,1,0:T(4,128)(4,1)}; (bf16[4096,64,128]{2,1,0:T(8,128)(2,1)}, f8e4m3fn[15642,4,64,4,128]{4,3,2,1,0:T(4,128)(4,1)})",,,/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],126480,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,全注意力 RPA,单 token/decode RPA：读取分页 KV，计算 QKᵀ、softmax、PV；混合图同时保留此路径，纯 prefill 时其有效 decode 请求数为零。
3,/device:TPU:0,XLA Ops,RPAm-p128-b1-q256-k256.45,custom-call,custom-call,22989.745499,655.417767,"(bf16[2,4096,8,2,256]{4,3,2,1,0:T(2,128)(2,1)}, f8e4m3fn[15642,4,64,4,128]{4,3,2,1,0:T(4,128)(4,1)})","s32[9]{0:T(128)}; s32[8]{0:T(128)}; s32[16632]{0:T(1024)}; s32[8448]{0:T(1024)}; s32[8448]{0:T(1024)}; s32[8448]{0:T(1024)}; s32[8448]{0:T(1024)}; s32[8448]{0:T(1024)}; s32[16896]{0:T(1024)}; s32[50688]{0:T(1024)}; s32[126720]{0:T(1024)}; (s32[8448]{0:T(1024)S(1)}, s32[8448]{0:T(1024)S(1)}, s32[8448]{0:T(1024)S(1)}, s32[8448]{0:T(1024)S(1)}, s32[8448]{0:T(1024)S(1)}, /*index=5*/s32[16896]{0:T(1024)S(1)}, s32[50688]{0:T(1024)S(1)}, s32[126720]{0:T(1024)S(1)}, s32[1]{0:T(128)}); (bf16[2,4096,8,2,256]{4,3,2,1,0:T(2,128)(2,1)}, f8e4m3fn[15642,4,64,4,128]{4,3,2,1,0:T(4,128)(4,1)}); f8e4m3fn[4,64,4,4096]{3,2,1,0:T(4,128)(4,1)}; (bf16[2,4096,8,2,256]{4,3,2,1,0:T(2,128)(2,1)}, f8e4m3fn[15642,4,64,4,128]{4,3,2,1,0:T(4,128)(4,1)})",,,/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],126505,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,全注意力 RPA,多 token RPA：更新/读取分页 KV，执行带因果 mask 的 QKᵀ、softmax 和 PV；这些步骤在同一 Pallas kernel 内。
3,/device:TPU:0,XLA Ops,reshape.7177,data formatting,reshape,23645.164466,137.247299,"bf16[2,4096,16,256]{3,2,1,0:T(8,128)(2,1)}","(bf16[2,4096,8,2,256]{4,3,2,1,0:T(2,128)(2,1)}, f8e4m3fn[15642,4,64,4,128]{4,3,2,1,0:T(4,128)(4,1)})",,"op_name=""custom_kernel/custom_kernel/reshape"" stack_frame_id=559",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],126529,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,数据复制/布局物化,编译器生成的实际数据复制或物理布局变换；比较 operand_shapes 与 shape 可区分 tiling/维度顺序和 memory space 的变化。
3,/device:TPU:0,XLA Ops,sparse-core-data-format-call.93.cloned.1.call-done,async-done,async-done,23782.565502,49.039616,"bf16[2,4096,16,256]{3,2,0,1:T(8,128)(2,1)}","((bf16[2,4096,16,256]{3,2,1,0:T(8,128)(2,1)}), bf16[2,4096,16,256]{3,2,0,1:T(8,128)(2,1)})",,"op_name=""custom_kernel/custom_kernel/reshape"" stack_frame_id=559",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],126532,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,SparseCore 布局转换,将数据转换为消费者要求的物理布局；start/update/done 分别表示启动、提交操作数和等待完成，源/目标 tiling 见 shape。
3,/device:TPU:0 SparseCore 0,Sparse Core Ops,copy.12008.cloned.1.call-done,async-done,async-done,23782.572629,48.926771,"bf16[2,4096,16,256]{3,2,0,1:T(8,128)(2,1)}","((bf16[2,4096,16,256]{3,2,1,0:T(8,128)(2,1)}), bf16[2,4096,16,256]{3,2,0,1:T(8,128)(2,1)}, u32[]{:S(8)})",,"op_name=""custom_kernel/custom_kernel/reshape"" stack_frame_id=559",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],12576,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,SparseCore 布局转换,将数据转换为消费者要求的物理布局；start/update/done 分别表示启动、提交操作数和等待完成，源/目标 tiling 见 shape。
3,/device:TPU:0,XLA Ops,sparse-core-data-format-call.92.cloned.1.call-done,async-done,async-done,23831.759979,51.379352,"bf16[4096,32,256]{0,2,1:T(8,128)(2,1)}","((bf16[4096,32,256]{2,1,0:T(8,128)(2,1)}), bf16[4096,32,256]{0,2,1:T(8,128)(2,1)})",,"op_name=""custom_kernel/custom_kernel/reshape"" stack_frame_id=559",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],126536,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,SparseCore 布局转换,将数据转换为消费者要求的物理布局；start/update/done 分别表示启动、提交操作数和等待完成，源/目标 tiling 见 shape。
3,/device:TPU:0 SparseCore 0,Sparse Core Ops,copy.12006.cloned.1.call-done,async-done,async-done,23833.663941,49.145258,"bf16[4096,32,256]{0,2,1:T(8,128)(2,1)}","((bf16[4096,32,256]{2,1,0:T(8,128)(2,1)}), bf16[4096,32,256]{0,2,1:T(8,128)(2,1)}, u32[]{:S(8)})",,"op_name=""custom_kernel/custom_kernel/reshape"" stack_frame_id=559",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],12597,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,SparseCore 布局转换,将数据转换为消费者要求的物理布局；start/update/done 分别表示启动、提交操作数和等待完成，源/目标 tiling 见 shape。
3,/device:TPU:0,XLA Ops,abs_reduce_fusion.56,loop fusion,fusion,23883.140456,64.142857,"(bf16[4096]{0:T(1024)(128)(2,1)S(1)}, bf16[4096,32,256]{0,2,1:T(8,128)(2,1)})","bf16[4096,32,256]{0,2,1:T(8,128)(2,1)}; bf16[4096,34,512]{0,2,1:T(8,128)(2,1)}",,"op_name=""custom_kernel/custom_kernel/jit(_quantized_matmul_jax)/reduce_max"" stack_frame_id=643",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/kernels/quantized_matmul/util.py:302,"{""slice"": 1, ""convert"": 2, ""logistic"": 1, ""multiply"": 1, ""abs"": 1, ""reduce"": 1, ""tuple"": 1}",[],126537,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,FP8 激活量化,按 token 行计算 max(abs(x))，得到动态 FP8 量化 scale；可能融合前面的 RMSNorm/门控操作。
3,/device:TPU:0,XLA Ops,bitcast_convert_fusion.14,loop fusion,fusion,23947.283539,65.216086,"f32[4096,8192]{0,1:T(8,128)}","(bf16[4096]{0:T(1024)(128)(2,1)S(1)}, bf16[4096,32,256]{0,2,1:T(8,128)(2,1)})",,"op_name=""custom_kernel/custom_kernel/jit(_quantized_matmul_jax)/convert_element_type"" stack_frame_id=641",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/kernels/quantized_matmul/util.py:312,"{""bitcast"": 1, ""convert"": 1}",[],126538,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,FP8 激活量化,按动态 scale 缩放并截断到 FP8 可表示范围，再转换为 FP8，供后续 MXU GEMM 使用。
3,/device:TPU:0,XLA Ops,sparse-core-data-format-call.91.cloned.1.call-done,async-done,async-done,24012.632728,94.146459,"f32[4096,8192]{1,0:T(8,128)}","((f32[4096,8192]{0,1:T(8,128)}), f32[4096,8192]{1,0:T(8,128)})",,"op_name=""custom_kernel/custom_kernel/jit(_quantized_matmul_jax)/convert_element_type"" stack_frame_id=641",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/kernels/quantized_matmul/util.py:312,{},[],126543,runs/layer-ops-20260923/dp8/hlo/pid-233147/module_5516.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,SparseCore 布局转换,将数据转换为消费者要求的物理布局；start/update/done 分别表示启动、提交操作数和等待完成，源/目标 tiling 见 shape。
