layer,plane,line,name,category,opcode,start_us,duration_us,shape,operand_shapes,direct_weights,metadata,source,fused_ops,collectives,hlo_line,hlo_source,group,purpose
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.42,loop fusion,fusion,9766.895634,0.013205,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149279,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.41,loop fusion,fusion,9766.91244,0.010804,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149280,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.40,loop fusion,fusion,9766.925721,0.012005,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149281,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.39,loop fusion,fusion,9766.940051,0.012005,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149282,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.38,loop fusion,fusion,9766.957083,0.012005,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149283,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.37,loop fusion,fusion,9766.971264,0.010804,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149284,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.36,loop fusion,fusion,9766.985595,0.012005,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149285,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.35,loop fusion,fusion,9767.003602,0.009604,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149286,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.34,loop fusion,fusion,9767.016882,0.012005,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149287,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.33,loop fusion,fusion,9767.030012,0.013205,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149288,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.32,loop fusion,fusion,9767.04802,0.009604,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149289,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.31,loop fusion,fusion,9767.061225,0.010804,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149290,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.30,loop fusion,fusion,9767.075631,0.013205,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149291,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.29,loop fusion,fusion,9767.091462,0.012005,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149292,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.28,loop fusion,fusion,9767.105718,0.010804,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149293,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.27,loop fusion,fusion,9767.120048,0.012005,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149294,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.26,loop fusion,fusion,9767.137005,0.012005,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149295,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.25,loop fusion,fusion,9767.151261,0.009604,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149296,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,constant_dynamic-update-slice_fusion.24,loop fusion,fusion,9767.164466,0.013205,"bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,"op_name=""custom_kernel/custom_kernel/jit(wrapped_fn)/shard_map/concatenate"" stack_frame_id=1629",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/layers/core/gdn_attention.py:267,"{""slice"": 1, ""dynamic-update-slice"": 1}",[],149297,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP Conv 权重重排,切取并拼回 Conv 权重片段，形成 PCP head shard 所需的 Q/K/V 顺序；这是本轮 trace 中真实执行的重排。
1,/device:TPU:0,XLA Ops,reduce.10635,reduce,reduce,9767.181348,2.082833,"bf16[12288,4]{0,1:T(4,128)(2,1)S(1)}","bf16[12288,1,4]{0,2,1:T(4,128)(2,1)S(1)}; bf16[]{:T(256)}",gdn_conv_weight,"op_name=""custom_kernel/custom_kernel/jit(wrapped_fn)/shard_map/concatenate"" stack_frame_id=1629",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/layers/core/gdn_attention.py:267,"{""add"": 1}",[],149298,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP head/token 布局准备,处理 PCP 的 B/A、head-local 参数或 token 重排：实际 slice/stack/scatter/类型转换在 fused_ops 中；为融合 GDN kernel 生成 head-parallel 输入。
1,/device:TPU:0,XLA Ops,copy.21638,data formatting,copy,9769.272509,1.84994,"bf16[12288,4]{1,0:T(8,128)(2,1)S(1)}","bf16[12288,4]{0,1:T(4,128)(2,1)S(1)}",gdn_conv_weight,,,{},[],149299,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,数据复制/布局物化,编译器生成的实际数据复制或物理布局变换；比较 operand_shapes 与 shape 可区分 tiling/维度顺序和 memory space 的变化。
1,/device:TPU:0,XLA Ops,reshape.30646,data formatting,reshape,9771.129802,6.42617,"bf16[8,2,3072]{2,1,0:T(2,128)(2,1)S(1)}","bf16[12288,4]{1,0:T(8,128)(2,1)S(1)}",gdn_conv_weight,,,{},[],149300,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,数据复制/布局物化,编译器生成的实际数据复制或物理布局变换；比较 operand_shapes 与 shape 可区分 tiling/维度顺序和 memory space 的变化。
1,/device:TPU:0,XLA Ops,all_to_all.357,all-to-all,all-to-all,9777.563101,9.381753,"bf16[8,2,3072]{2,1,0:T(2,128)(2,1)S(1)}","bf16[8,2,3072]{2,1,0:T(2,128)(2,1)S(1)}",gdn_conv_weight,"op_name=""custom_kernel/custom_kernel/jit(wrapped_fn)/shard_map/all_to_all"" stack_frame_id=1631",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/layers/core/gdn_attention.py:226,{},"[{""opcode"": ""all-to-all"", ""shape"": ""bf16[8,2,3072]{2,1,0:T(2,128)(2,1)S(1)}"", ""replica_groups"": ""{{0,1,2,3,4,5,6,7}}"", ""attrs"": ""channel_id=1, replica_groups={{0,1,2,3,4,5,6,7}}, dimensions={0}, metadata={op_name=\""custom_kernel/custom_kernel/jit(wrapped_fn)/shard_map/all_to_all\"" stack_frame_id=1631}""}]",149301,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP all-to-all,将 token shard 与 head shard 的布局互换，或从 replicated 小参数中取本 rank 的 head shard；B/A、Conv 权重、衰减门等由本行 shape 区分。
1,/device:TPU:0,XLA Ops,reshape.30647,data formatting,reshape,9786.944928,11.512605,"bf16[12288,1,4]{2,1,0:T(2,128)(2,1)S(1)}","bf16[8,2,3072]{2,1,0:T(2,128)(2,1)S(1)}",gdn_conv_weight,,,{},[],149302,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,数据复制/布局物化,编译器生成的实际数据复制或物理布局变换；比较 operand_shapes 与 shape 可区分 tiling/维度顺序和 memory space 的变化。
1,/device:TPU:0,XLA Ops,dynamic_slice.3692,slice,slice,9798.465862,0.889556,"bf16[1536,1,4]{2,1,0:T(2,128)(2,1)S(1)}","bf16[12288,1,4]{2,1,0:T(2,128)(2,1)S(1)}",gdn_conv_weight,"op_name=""custom_kernel/custom_kernel/jit(wrapped_fn)/shard_map/dynamic_slice"" stack_frame_id=1632",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/layers/core/gdn_attention.py:231,{},[],149303,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP head/token 布局准备,处理 PCP 的 B/A、head-local 参数或 token 重排：实际 slice/stack/scatter/类型转换在 fused_ops 中；为融合 GDN kernel 生成 head-parallel 输入。
1,/device:TPU:0,XLA Ops,copy.17590,data formatting,copy,9799.362695,0.60024,"bf16[1536,1,4]{0,1,2:T(2,128)(2,1)S(1)}","bf16[1536,1,4]{2,1,0:T(2,128)(2,1)S(1)}",gdn_conv_weight,,,{},[],149304,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,数据复制/布局物化,编译器生成的实际数据复制或物理布局变换；比较 operand_shapes 与 shape 可区分 tiling/维度顺序和 memory space 的变化。
1,/device:TPU:0,XLA Ops,copy-done.3484,copy-done,copy-done,9799.971189,0.002401,"bf16[64]{0:T(256)(128)(2,1)S(1)}","(bf16[64]{0:T(256)(128)(2,1)S(1)}, bf16[64]{0:T(256)(128)(2,1)}, u32[]{:S(2)})",gdn_decay_gate_parameter,,,{},[],149305,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,reshape.29706,data formatting,reshape,9799.981993,0.091236,"bf16[8,8,1]{1,2,0:T(2,128)(2,1)S(1)}","bf16[64]{0:T(256)(128)(2,1)S(1)}",gdn_decay_gate_parameter,"op_name=""custom_kernel/custom_kernel/jit(wrapped_fn)/shard_map/all_to_all"" stack_frame_id=1638",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/layers/core/gdn_attention.py:226,{},[],149306,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,PCP all-to-all,将 token shard 与 head shard 的布局互换，或从 replicated 小参数中取本 rank 的 head shard；B/A、Conv 权重、衰减门等由本行 shape 区分。
1,/device:TPU:0,XLA Ops,copy-done.3485,copy-done,copy-done,9800.073305,0.003601,f32[64]{0:T(128)S(1)},"(f32[64]{0:T(128)S(1)}, f32[64]{0:T(128)}, u32[]{:S(2)})",gdn_decay_gate_parameter,,,{},[],149307,runs/layer-ops-20260923/pcp8/hlo/pid-290362/module_9043.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
