layer,plane,line,name,category,opcode,start_us,duration_us,shape,operand_shapes,direct_weights,metadata,source,fused_ops,collectives,hlo_line,hlo_source,group,purpose
1,/device:TPU:0,XLA Ops,pad_convert_fusion.87,loop fusion,fusion,733.282038,1.494598,"f32[64,128]{1,0:T(8,128)}","(bf16[64,32]{1,0:T(8,128)(2,1)}, bf16[64,32]{1,0:T(8,128)(2,1)})",,"op_name=""custom_kernel/custom_kernel/reshape"" stack_frame_id=220",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,"{""pad"": 1, ""convert"": 1}",[],73441,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,GDN 输入准备,从 QKVZ 或 B/A 投影中切出 GDN 所需分量，补齐并转换到 FP32；实际 slice/pad/convert 已融合。
1,/device:TPU:0,XLA Ops,pad_convert_fusion.86,loop fusion,fusion,734.777836,1.415366,"f32[64,128]{1,0:T(8,128)}","(bf16[64,32]{1,0:T(8,128)(2,1)}, bf16[64,32]{1,0:T(8,128)(2,1)})",,"op_name=""custom_kernel/custom_kernel/reshape"" stack_frame_id=220",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,"{""pad"": 1, ""convert"": 1}",[],73442,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,GDN 输入准备,从 QKVZ 或 B/A 投影中切出 GDN 所需分量，补齐并转换到 FP32；实际 slice/pad/convert 已融合。
1,/device:TPU:0,XLA Ops,copy-done.6,copy-done,copy-done,737.056348,1.430972,"f32[64,1,6144]{2,1,0:T(1,128)S(1)}","(f32[64,1,6144]{2,1,0:T(1,128)S(1)}, f32[64,1,6144]{2,1,0:T(1,128)}, u32[]{:S(2)})",,,,{},[],73445,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,copy-done.98,copy-done,copy-done,738.489796,1.046819,"bf16[64,32,128]{2,1,0:T(8,128)(2,1)S(1)}","(bf16[64,32,128]{2,1,0:T(8,128)(2,1)S(1)}, bf16[64,32,128]{2,1,0:T(8,128)(2,1)}, u32[]{:S(2)})",,,,{},[],73447,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,fused_conv1d_gdn_batched.91,custom-call,custom-call,747.633854,92.833133,"(bf16[64,32,128]{2,1,0:T(8,128)(2,1)S(1)}, f8e4m3fn[42339,2,64,4,128]{4,3,2,1,0:T(4,128)(4,1)})","s32[]{:T(128)S(6)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; f32[64,1,6144]{2,1,0:T(1,128)S(1)}; f32[64,1,128]{2,1,0:T(1,128)S(1)}; f32[64,1,128]{2,1,0:T(1,128)S(1)}; (bf16[64,32,128]{2,1,0:T(8,128)(2,1)S(1)}, f8e4m3fn[42339,2,64,4,128]{4,3,2,1,0:T(4,128)(4,1)}); bf16[64,32,128]{2,1,0:T(8,128)(2,1)S(1)}; f32[4,1,6144]{2,1,0:T(1,128)S(1)}; f32[32]{0:T(128)S(1)}; bf16[32]{0:T(256)(128)(2,1)S(1)}","gdn_conv_weight,gdn_decay_gate_parameter",,/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],73475,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,GDN 核心,单 token/batched 路径：融合因果 Conv1D、SiLU、Q/K 归一化、衰减/更新门、Delta 状态更新和读写；纯 prefill 时没有 decode 序列。
1,/device:TPU:0,XLA Ops,copy-done.7,copy-done,copy-done,841.259379,1.370948,"f32[64,1,6144]{2,1,0:T(1,128)S(1)}","(f32[64,1,6144]{2,1,0:T(1,128)S(1)}, f32[64,1,6144]{2,1,0:T(1,128)}, u32[]{:S(2)})",,,,{},[],73513,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,copy-done.100,copy-done,copy-done,842.632653,1.033613,"bf16[64,32,128]{2,1,0:T(8,128)(2,1)S(1)}","(bf16[64,32,128]{2,1,0:T(8,128)(2,1)S(1)}, bf16[64,32,128]{2,1,0:T(8,128)(2,1)}, u32[]{:S(2)})",,,,{},[],73515,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,DMA 搬运,等待对应 DMA 完成；与 copy-start 是同一次搬运的两端，不能重复计算搬运量。
1,/device:TPU:0,XLA Ops,fused_conv1d_gdn_per_seq.91,custom-call,custom-call,852.097239,1.546218,"(bf16[64,32,128]{2,1,0:T(8,128)(2,1)S(1)}, f8e4m3fn[42339,2,64,4,128]{4,3,2,1,0:T(4,128)(4,1)})","(s32[]{:T(128)}, s32[64]{0:T(128)}); s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; s32[64]{0:T(128)S(1)}; f32[64,1,6144]{2,1,0:T(1,128)S(1)}; f32[64,1,128]{2,1,0:T(1,128)S(1)}; f32[64,1,128]{2,1,0:T(1,128)S(1)}; (bf16[64,32,128]{2,1,0:T(8,128)(2,1)S(1)}, f8e4m3fn[42339,2,64,4,128]{4,3,2,1,0:T(4,128)(4,1)}); bf16[64,32,128]{2,1,0:T(8,128)(2,1)S(1)}; f32[4,1,6144]{2,1,0:T(1,128)S(1)}; f32[32]{0:T(128)S(1)}; bf16[32]{0:T(256)(128)(2,1)S(1)}","gdn_conv_weight,gdn_decay_gate_parameter",,/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,{},[],73545,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,GDN 核心,多 token/per-sequence 路径：融合因果 Conv1D、SiLU、Q/K 归一化、GDN 分块计算及 Conv/SSM 状态读写。
1,/device:TPU:0,XLA Ops,fusion.784,loop fusion,fusion,854.443052,2.866747,"f32[64,32]{1,0:T(8,128)}","bf16[64,32,128]{2,1,0:T(8,128)(2,1)}",,"op_name=""mean/mean"" stack_frame_id=179",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/vllm/model_executor/layers/layernorm.py:256,"{""convert"": 1, ""multiply"": 1, ""reduce"": 1}",[],73582,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,RMSNorm/residual,计算均方、加 epsilon、rsqrt 和归一化；融合版本同时处理 residual add，具体融合范围见 HLO。
1,/device:TPU:0,XLA Ops,add_rsqrt_fusion.58,loop fusion,fusion,857.416492,1.411765,"f32[64,32]{1,0:T(8,128)}","f32[64,32]{1,0:T(8,128)}",,"op_name=""rsqrt/rsqrt"" stack_frame_id=222",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/vllm/model_executor/layers/layernorm.py:257,"{""broadcast"": 2, ""multiply"": 1, ""add"": 1, ""rsqrt"": 1}",[],73586,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,RMSNorm/residual,计算均方、加 epsilon、rsqrt 和归一化；融合版本同时处理 residual add，具体融合范围见 HLO。
1,/device:TPU:0 SparseCore 0,Sparse Core Ops,copy.3346.cloned.1.call-done,async-done,async-done,857.470588,4.129652,"bf16[8,8,80,128]{3,2,1,0:T(8,128)(2,1)}","((bf16[8,8,80,128]{3,1,2,0:T(8,128)(2,1)}), bf16[8,8,80,128]{3,2,1,0:T(8,128)(2,1)}, u32[]{:S(8)})",,,,{},[],2810,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,SparseCore 布局转换,将数据转换为消费者要求的物理布局；start/update/done 分别表示启动、提交操作数和等待完成，源/目标 tiling 见 shape。
1,/device:TPU:0,XLA Ops,sparse-core-data-format-call.73.cloned.1.call-done,async-done,async-done,858.828331,2.876351,"bf16[8,8,80,128]{3,2,1,0:T(8,128)(2,1)}","((bf16[8,8,80,128]{3,1,2,0:T(8,128)(2,1)}), bf16[8,8,80,128]{3,2,1,0:T(8,128)(2,1)})",,,,{},[],73587,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,SparseCore 布局转换,将数据转换为消费者要求的物理布局；start/update/done 分别表示启动、提交操作数和等待完成，源/目标 tiling 见 shape。
1,/device:TPU:0,XLA Ops,abs_reduce_fusion.58,loop fusion,fusion,861.705807,3.596639,"(bf16[64]{0:T(256)(128)(2,1)}, bf16[64,32,128]{2,1,0:T(8,128)(2,1)})","bf16[64,80,128]{2,1,0:T(8,128)(2,1)}; f32[128]{0:T(128)}; f32[64,32]{1,0:T(8,128)}; bf16[64,32,128]{2,1,0:T(8,128)(2,1)}",gdn_gated_rms_weight,"op_name=""custom_kernel/custom_kernel/jit(_quantized_matmul_jax)/reduce_max"" stack_frame_id=443",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/kernels/quantized_matmul/util.py:302,"{""convert"": 3, ""broadcast"": 2, ""multiply"": 4, ""slice"": 1, ""logistic"": 1, ""abs"": 1, ""reduce"": 1, ""tuple"": 1}",[],73589,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,FP8 激活量化,按 token 行计算 max(abs(x))，得到动态 FP8 量化 scale；可能融合前面的 RMSNorm/门控操作。
1,/device:TPU:0,XLA Ops,convert.1306,non-fusion elementwise,convert,865.302596,2.196879,"f32[8,8,32,128]{3,2,1,0:T(8,128)}","bf16[8,8,32,128]{3,2,1,0:T(8,128)(2,1)}",,,,{},[],73591,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,FP32 中间计算,将 BF16 中间张量转换为 FP32，供后续归一化、门控或归约计算；不改变模型参数存储 dtype。
1,/device:TPU:0,XLA Ops,compare_select_fusion.300,loop fusion,fusion,867.500525,1.195678,f32[64]{0:T(128)},"(bf16[64]{0:T(256)(128)(2,1)}, bf16[64,32,128]{2,1,0:T(8,128)(2,1)})",,"op_name=""custom_kernel/custom_kernel/select_n"" stack_frame_id=203",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch_tpu/_internal/pallas/pallas.py:685,"{""convert"": 1, ""broadcast"": 3, ""multiply"": 1, ""compare"": 1, ""select"": 1}",[],73592,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,FP8 量化 scale,计算/保护动态 FP8 scale：max(abs(x))/448；全零行使用非零替代 scale，避免除零。部分 fusion 同时生成 MoE 的有效行 mask。
1,/device:TPU:0,XLA Ops,fusion.1038,loop fusion,fusion,868.697404,2.765906,"f8e4m3fn[64,4096]{1,0:T(32,128)(4,1)}","f32[8,8,32,128]{3,2,1,0:T(8,128)}; f32[64]{0:T(128)}",,"op_name=""custom_kernel/custom_kernel/jit(_quantized_matmul_jax)/convert_element_type"" stack_frame_id=446",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/kernels/quantized_matmul/util.py:312,"{""broadcast"": 3, ""copy"": 2, ""bitcast"": 1, ""divide"": 1, ""clamp"": 1, ""convert"": 1}",[],73593,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,FP8 激活量化,按动态 scale 缩放并截断到 FP8 可表示范围，再转换为 FP8，供后续 MXU GEMM 使用。
1,/device:TPU:0,XLA Ops,fusion.301,convolution fusion,fusion,871.463461,9.534214,"bf16[64,4096]{1,0:T(8,128)(2,1)}","f8e4m3fn[64,4096]{1,0:T(32,128)(4,1)}; f8e4m3fn[4096,4096]{1,0:T(32,128)(4,1)}; f32[4096]{0:T(1024)}; f32[64]{0:T(128)}","attention_output_weight,weight_or_scale","op_name=""custom_kernel/custom_kernel/jit(_quantized_matmul_jax)/dot_general"" stack_frame_id=447",/mnt/data/workspace/tpu_benchmark_daily/third_party/torchtpu-vllm/src/vllm_torchtpu/kernels/quantized_matmul/util.py:98,"{""fusion"": 2, ""convolution"": 1, ""broadcast"": 2, ""multiply"": 2, ""convert"": 1}",[],73594,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,attention 输出投影,把所有本地 attention head 的输出投影回 hidden；编译器可融合反量化、residual add 或下一归一化的部分归约。
1,/device:TPU:0,XLA Ops,all-reduce.370.cloned.1.call-done,async-done,async-done,886.153587,4.837935,"bf16[64,4096]{1,0:T(8,128)(2,1)}","((bf16[64,4096]{1,0:T(8,128)(2,1)}), bf16[64,4096]{1,0:T(8,128)(2,1)})",,"op_name=""distributed.all_reduce/distributed.all_reduce"" stack_frame_id=177",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/torch/_library/autograd.py:41,{},"[{""opcode"": ""all-reduce"", ""shape"": ""bf16[64,4096]{1,0:T(8,128)(2,1)}"", ""replica_groups"": ""{{0,1},{2,3},{4,5},{6,7}}"", ""attrs"": ""channel_id=1, replica_groups={{0,1},{2,3},{4,5},{6,7}}, use_global_device_ids=true, to_apply=%region_333.387.clone, metadata={op_name=\""distributed.all_reduce/distributed.all_reduce\"" stack_frame_id=177}""}]",73600,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,TP all-reduce,"对 TP 分片的部分输出求和；实际 replica groups={{0,1},{2,3},{4,5},{6,7}}。start/update/done 是同一次通信的控制边界。"
1,/device:TPU:0,XLA Ops,multiply_reduce_fusion.117,loop fusion,fusion,890.992722,3.546218,"(f32[64]{0:T(128)}, bf16[64,4096]{1,0:T(16,128)(2,1)})","bf16[64,4096]{1,0:T(8,128)(2,1)}; bf16[64,4096]{1,0:T(8,128)(2,1)}; bf16[64,4096]{1,0:T(8,128)(2,1)}; bf16[64,4096]{1,0:T(8,128)(2,1)}",,"op_name=""mean/mean"" stack_frame_id=180",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/vllm/ir/ops/layernorm.py:59,"{""convert"": 8, ""add"": 3, ""multiply"": 1, ""reduce"": 1, ""copy"": 1, ""tuple"": 1}",[],73601,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,RMSNorm/residual,计算均方、加 epsilon、rsqrt 和归一化；融合版本同时处理 residual add，具体融合范围见 HLO。
1,/device:TPU:0,XLA Ops,add_rsqrt_fusion.192,loop fusion,fusion,894.539016,1.162065,f32[64]{0:T(128)},"(f32[64]{0:T(128)}, bf16[64,4096]{1,0:T(16,128)(2,1)})",,"op_name=""rsqrt/rsqrt"" stack_frame_id=227",/mnt/data/workspace/tpu_benchmark_daily/.venv/lib64/python3.12/site-packages/vllm/ir/ops/layernorm.py:60,"{""broadcast"": 2, ""multiply"": 1, ""add"": 1, ""rsqrt"": 1}",[],73602,/mnt/data/workspace/tpu_benchmark_daily/runs/layer-ops-20260923/decode/hlo/pid-372341/module_3197.tt_jit_layernorm_L62C0_fused_add_rms_norm_add.cl_972931731.after_codegen.txt,RMSNorm/residual,计算均方、加 epsilon、rsqrt 和归一化；融合版本同时处理 residual add，具体融合范围见 HLO。
